TABLE NO.  1
 ID          TIME        DV          MDV         CMT         DL          IPRED       IWRES       DV          PRED        RES         WRES
  9.0000E+00  2.0000E+01  8.4327E-02  0.0000E+00  2.0000E+00  2.0000E+00  5.3958E-02  3.0369E-02  8.4327E-02  5.3958E-02  3.0369E-02  1.7461E-01
  9.0000E+00  2.0000E+01  3.7647E-01  0.0000E+00  3.0000E+00  2.0000E+00  3.0949E-01  6.6982E-02  3.7647E-01  3.0949E-01  6.6982E-02  3.8512E-01
  9.0000E+00  3.0000E+01  1.9929E-01  0.0000E+00  1.0000E+00  2.0000E+00  3.2451E-02  1.6684E-01  1.9929E-01  3.2451E-02  1.6684E-01  9.5927E-01
  9.0000E+00  3.0000E+01  5.0445E-02  0.0000E+00  2.0000E+00  2.0000E+00  1.9129E-02  3.1315E-02  5.0445E-02  1.9129E-02  3.1315E-02  1.8005E-01
  9.0000E+00  3.0000E+01  2.4043E-01  0.0000E+00  3.0000E+00  2.0000E+00  1.1249E-01  1.2793E-01  2.4043E-01  1.1249E-01  1.2793E-01  7.3555E-01
  9.0000E+00  4.5000E+01  0.0000E+00  1.0000E+00  1.0000E+00  2.0000E+00  3.7087E-03 -3.7087E-03  0.0000E+00  3.7087E-03  0.0000E+00  0.0000E+00
  9.0000E+00  4.5000E+01  0.0000E+00  1.0000E+00  2.0000E+00  2.0000E+00  3.7087E-03 -3.7087E-03  0.0000E+00  3.7087E-03  0.0000E+00  0.0000E+00
  9.0000E+00  4.5000E+01  0.0000E+00  1.0000E+00  3.0000E+00  2.0000E+00  3.7087E-03 -3.7087E-03  0.0000E+00  3.7087E-03  0.0000E+00  0.0000E+00
  9.0000E+00  6.0000E+01  2.8335E-02  0.0000E+00  1.0000E+00  2.0000E+00  4.2317E-04  2.7912E-02  2.8335E-02  4.2317E-04  2.7912E-02  1.6048E-01
  9.0000E+00  6.0000E+01  1.5050E-02  0.0000E+00  2.0000E+00  2.0000E+00  4.9074E-04  1.4560E-02  1.5050E-02  4.9074E-04  1.4560E-02  8.3711E-02
  9.0000E+00  6.0000E+01  5.6215E-02  0.0000E+00  3.0000E+00  2.0000E+00  3.0230E-03  5.3192E-02  5.6215E-02  3.0230E-03  5.3192E-02  3.0583E-01
  9.0000E+00  9.0000E+01  0.0000E+00  1.0000E+00  1.0000E+00  2.0000E+00  5.5073E-06 -5.5073E-06  0.0000E+00  5.5073E-06  0.0000E+00  0.0000E+00
  9.0000E+00  9.0000E+01  2.1180E-02  0.0000E+00  2.0000E+00  2.0000E+00  9.3352E-06  2.1171E-02  2.1180E-02  9.3352E-06  2.1171E-02  1.2172E-01
  9.0000E+00  9.0000E+01  2.8069E-02  0.0000E+00  3.0000E+00  2.0000E+00  5.9555E-05  2.8009E-02  2.8069E-02  5.9555E-05  2.8009E-02  1.6104E-01
  9.0000E+00  1.2000E+02  2.3972E-03  0.0000E+00  1.0000E+00  2.0000E+00  7.1671E-08  2.3971E-03  2.3972E-03  7.1671E-08  2.3971E-03  1.3782E-02
  9.0000E+00  1.2000E+02  1.4148E-02  0.0000E+00  2.0000E+00  2.0000E+00  1.5743E-07  1.4148E-02  1.4148E-02  1.5743E-07  1.4148E-02  8.1343E-02
  9.0000E+00  1.2000E+02  7.0109E-03  0.0000E+00  3.0000E+00  2.0000E+00  1.0369E-06  7.0099E-03  7.0109E-03  1.0369E-06  7.0099E-03  4.0303E-02
  1.0000E+01  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+00  2.0000E+00  2.1775E+00 -2.1775E+00  0.0000E+00  2.1775E+00  0.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00  0.0000E+00  1.0000E+00  2.0000E+00  2.0000E+00  2.1775E+00 -2.1775E+00  0.0000E+00  2.1775E+00  0.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00  0.0000E+00  1.0000E+00  3.0000E+00  2.0000E+00  2.1775E+00 -2.1775E+00  0.0000E+00  2.1775E+00  0.0000E+00  0.0000E+00
  1.0000E+01  2.0000E+00  1.2249E+00  0.0000E+00  1.0000E+00  2.0000E+00  1.6817E+00 -4.5680E-01  1.2249E+00  1.6817E+00 -4.5680E-01 -2.6264E+00
  1.0000E+01  2.0000E+00  2.1278E-01  0.0000E+00  2.0000E+00  2.0000E+00  6.8760E-02  1.4402E-01  2.1278E-01  6.8760E-02  1.4402E-01  8.2807E-01
  1.0000E+01  2.0000E+00  4.5952E-01  0.0000E+00  3.0000E+00  2.0000E+00  3.5913E-01  1.0040E-01  4.5952E-01  3.5913E-01  1.0040E-01  5.7724E-01
  1.0000E+01  5.0000E+00  1.0414E+00  0.0000E+00  1.0000E+00  2.0000E+00  1.1281E+00 -8.6690E-02  1.0414E+00  1.1281E+00 -8.6690E-02 -4.9843E-01
  1.0000E+01  5.0000E+00  1.7740E-01  0.0000E+00  2.0000E+00  2.0000E+00  1.1342E-01  6.3978E-02  1.7740E-01  1.1342E-01  6.3978E-02  3.6784E-01
  1.0000E+01  5.0000E+00  5.6877E-01  0.0000E+00  3.0000E+00  2.0000E+00  6.0623E-01 -3.7463E-02  5.6877E-01  6.0623E-01 -3.7463E-02 -2.1540E-01
  1.0000E+01  1.0000E+01  5.3290E-01  0.0000E+00  1.0000E+00  2.0000E+00  5.6691E-01 -3.4007E-02  5.3290E-01  5.6691E-01 -3.4007E-02 -1.9552E-01
  1.0000E+01  1.0000E+01  1.3067E-01  0.0000E+00  2.0000E+00  2.0000E+00  1.1240E-01  1.8270E-02  1.3067E-01  1.1240E-01  1.8270E-02  1.0505E-01
  1.0000E+01  1.0000E+01  4.3700E-01  0.0000E+00  3.0000E+00  2.0000E+00  6.1936E-01 -1.8236E-01  4.3700E-01  6.1936E-01 -1.8236E-01 -1.0485E+00
  1.0000E+01  1.5000E+01  3.5149E-01  0.0000E+00  1.0000E+00  2.0000E+00  2.8001E-01  7.1481E-02  3.5149E-01  2.8001E-01  7.1481E-02  4.1098E-01
  1.0000E+01  1.5000E+01  8.9212E-02  0.0000E+00  2.0000E+00  2.0000E+00  8.2832E-02  6.3802E-03  8.9212E-02  8.2832E-02  6.3802E-03  3.6683E-02
  1.0000E+01  1.5000E+01  3.3382E-01  0.0000E+00  3.0000E+00  2.0000E+00  4.6695E-01 -1.3313E-01  3.3382E-01  4.6695E-01 -1.3313E-01 -7.6542E-01
  1.0000E+01  2.0000E+01  2.3222E-01  0.0000E+00  1.0000E+00  2.0000E+00  1.3704E-01  9.5176E-02  2.3222E-01  1.3704E-01  9.5176E-02  5.4722E-01
  1.0000E+01  2.0000E+01  8.7086E-02  0.0000E+00  2.0000E+00  2.0000E+00  5.3958E-02  3.3129E-02  8.7086E-02  5.3958E-02  3.3129E-02  1.9048E-01
  1.0000E+01  2.0000E+01  3.4320E-01  0.0000E+00  3.0000E+00  2.0000E+00  3.0949E-01  3.3710E-02  3.4320E-01  3.0949E-01  3.3710E-02  1.9382E-01
  1.0000E+01  3.0000E+01  1.2559E-01  0.0000E+00  1.0000E+00  2.0000E+00  3.2451E-02  9.3142E-02  1.2559E-01  3.2451E-02  9.3142E-02  5.3552E-01
  1.0000E+01  3.0000E+01  6.4835E-02  0.0000E+00  2.0000E+00  2.0000E+00  1.9129E-02  4.5706E-02  6.4835E-02  1.9129E-02  4.5706E-02  2.6279E-01
  1.0000E+01  3.0000E+01  2.4018E-01  0.0000E+00  3.0000E+00  2.0000E+00  1.1249E-01  1.2769E-01  2.4018E-01  1.1249E-01  1.2769E-01  7.3413E-01
  1.0000E+01  4.5000E+01  5.0930E-02  0.0000E+00  1.0000E+00  2.0000E+00  3.7087E-03  4.7221E-02  5.0930E-02  3.7087E-03  4.7221E-02  2.7150E-01
  1.0000E+01  4.5000E+01  2.2871E-02  0.0000E+00  2.0000E+00  2.0000E+00  3.2589E-03  1.9612E-02  2.2871E-02  3.2589E-03  1.9612E-02  1.1276E-01
  1.0000E+01  4.5000E+01  8.7548E-02  0.0000E+00  3.0000E+00  2.0000E+00  1.9669E-02  6.7879E-02  8.7548E-02  1.9669E-02  6.7879E-02  3.9027E-01
  1.0000E+01  6.0000E+01  2.4198E-02  0.0000E+00  1.0000E+00  2.0000E+00  4.2317E-04  2.3775E-02  2.4198E-02  4.2317E-04  2.3775E-02  1.3669E-01
  1.0000E+01  6.0000E+01  1.3338E-02  0.0000E+00  2.0000E+00  2.0000E+00  4.9074E-04  1.2847E-02  1.3338E-02  4.9074E-04  1.2847E-02  7.3864E-02
  1.0000E+01  6.0000E+01  5.4574E-02  0.0000E+00  3.0000E+00  2.0000E+00  3.0230E-03  5.1551E-02  5.4574E-02  3.0230E-03  5.1551E-02  2.9640E-01
  1.0000E+01  9.0000E+01  1.1054E-02  0.0000E+00  1.0000E+00  2.0000E+00  5.5073E-06  1.1049E-02  1.1054E-02  5.5073E-06  1.1049E-02  6.3526E-02
  1.0000E+01  9.0000E+01  6.4459E-03  0.0000E+00  2.0000E+00  2.0000E+00  9.3352E-06  6.4365E-03  6.4459E-03  9.3352E-06  6.4365E-03  3.7007E-02
  1.0000E+01  9.0000E+01  1.7090E-02  0.0000E+00  3.0000E+00  2.0000E+00  5.9555E-05  1.7030E-02  1.7090E-02  5.9555E-05  1.7030E-02  9.7917E-02
  1.0000E+01  1.2000E+02  0.0000E+00  1.0000E+00  1.0000E+00  2.0000E+00  7.1671E-08 -7.1671E-08  0.0000E+00  7.1671E-08  0.0000E+00  0.0000E+00
  1.0000E+01  1.2000E+02  0.0000E+00  1.0000E+00  2.0000E+00  2.0000E+00  7.1671E-08 -7.1671E-08  0.0000E+00  7.1671E-08  0.0000E+00  0.0000E+00
  1.0000E+01  1.2000E+02  0.0000E+00  1.0000E+00  3.0000E+00  2.0000E+00  7.1671E-08 -7.1671E-08  0.0000E+00  7.1671E-08  0.0000E+00  0.0000E+00
  1.1000E+01  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+00  2.0000E+00  2.1775E+00 -2.1775E+00  0.0000E+00  2.1775E+00  0.0000E+00  0.0000E+00
  1.1000E+01  0.0000E+00  0.0000E+00  1.0000E+00  2.0000E+00  2.0000E+00  2.1775E+00 -2.1775E+00  0.0000E+00  2.1775E+00  0.0000E+00  0.0000E+00
  1.1000E+01  0.0000E+00  0.0000E+00  1.0000E+00  3.0000E+00  2.0000E+00  2.1775E+00 -2.1775E+00  0.0000E+00  2.1775E+00  0.0000E+00  0.0000E+00
  1.1000E+01  2.0000E+00  1.0038E+00  0.0000E+00  1.0000E+00  2.0000E+00  1.6817E+00 -6.7790E-01  1.0038E+00  1.6817E+00 -6.7790E-01 -3.8976E+00
  1.1000E+01  2.0000E+00  1.1878E-01  0.0000E+00  2.0000E+00  2.0000E+00  6.8760E-02  5.0021E-02  1.1878E-01  6.8760E-02  5.0021E-02  2.8760E-01
  1.1000E+01  2.0000E+00  5.1009E-01  0.0000E+00  3.0000E+00  2.0000E+00  3.5913E-01  1.5096E-01  5.1009E-01  3.5913E-01  1.5096E-01  8.6795E-01
  1.1000E+01  5.0000E+00  6.3303E-01  0.0000E+00  1.0000E+00  2.0000E+00  1.1281E+00 -4.9507E-01  6.3303E-01  1.1281E+00 -4.9507E-01 -2.8464E+00
  1.1000E+01  5.0000E+00  8.8295E-02  0.0000E+00  2.0000E+00  2.0000E+00  1.1342E-01 -2.5128E-02  8.8295E-02  1.1342E-01 -2.5128E-02 -1.4448E-01
  1.1000E+01  5.0000E+00  5.5544E-01  0.0000E+00  3.0000E+00  2.0000E+00  6.0623E-01 -5.0791E-02  5.5544E-01  6.0623E-01 -5.0791E-02 -2.9202E-01
  1.1000E+01  1.0000E+01  5.0771E-01  0.0000E+00  1.0000E+00  2.0000E+00  5.6691E-01 -5.9201E-02  5.0771E-01  5.6691E-01 -5.9201E-02 -3.4038E-01
  1.1000E+01  1.0000E+01  1.0341E-01  0.0000E+00  2.0000E+00  2.0000E+00  1.1240E-01 -8.9887E-03  1.0341E-01  1.1240E-01 -8.9887E-03 -5.1681E-02
  1.1000E+01  1.0000E+01  4.8240E-01  0.0000E+00  3.0000E+00  2.0000E+00  6.1936E-01 -1.3696E-01  4.8240E-01  6.1936E-01 -1.3696E-01 -7.8747E-01
  1.1000E+01  1.5000E+01  3.6357E-01  0.0000E+00  1.0000E+00  2.0000E+00  2.8001E-01  8.3560E-02  3.6357E-01  2.8001E-01  8.3560E-02  4.8043E-01
  1.1000E+01  1.5000E+01  5.8470E-02  0.0000E+00  2.0000E+00  2.0000E+00  8.2832E-02 -2.4362E-02  5.8470E-02  8.2832E-02 -2.4362E-02 -1.4007E-01
  1.1000E+01  1.5000E+01  3.0140E-01  0.0000E+00  3.0000E+00  2.0000E+00  4.6695E-01 -1.6555E-01  3.0140E-01  4.6695E-01 -1.6555E-01 -9.5183E-01
  1.1000E+01  2.0000E+01  2.3682E-01  0.0000E+00  1.0000E+00  2.0000E+00  1.3704E-01  9.9778E-02  2.3682E-01  1.3704E-01  9.9778E-02  5.7368E-01
  1.1000E+01  2.0000E+01  7.9173E-02  0.0000E+00  2.0000E+00  2.0000E+00  5.3958E-02  2.5215E-02  7.9173E-02  5.3958E-02  2.5215E-02  1.4498E-01
  1.1000E+01  2.0000E+01  3.7137E-01  0.0000E+00  3.0000E+00  2.0000E+00  3.0949E-01  6.1884E-02  3.7137E-01  3.0949E-01  6.1884E-02  3.5581E-01
  1.1000E+01  3.0000E+01  1.2882E-01  0.0000E+00  1.0000E+00  2.0000E+00  3.2451E-02  9.6371E-02  1.2882E-01  3.2451E-02  9.6371E-02  5.5409E-01
  1.1000E+01  3.0000E+01  3.6838E-02  0.0000E+00  2.0000E+00  2.0000E+00  1.9129E-02  1.7709E-02  3.6838E-02  1.9129E-02  1.7709E-02  1.0182E-01
  1.1000E+01  3.0000E+01  2.1311E-01  0.0000E+00  3.0000E+00  2.0000E+00  1.1249E-01  1.0062E-01  2.1311E-01  1.1249E-01  1.0062E-01  5.7851E-01
  1.1000E+01  4.5000E+01  4.7880E-02  0.0000E+00  1.0000E+00  2.0000E+00  3.7087E-03  4.4171E-02  4.7880E-02  3.7087E-03  4.4171E-02  2.5397E-01
  1.1000E+01  4.5000E+01  2.1183E-02  0.0000E+00  2.0000E+00  2.0000E+00  3.2589E-03  1.7924E-02  2.1183E-02  3.2589E-03  1.7924E-02  1.0305E-01
  1.1000E+01  4.5000E+01  1.1896E-01  0.0000E+00  3.0000E+00  2.0000E+00  1.9669E-02  9.9288E-02  1.1896E-01  1.9669E-02  9.9288E-02  5.7086E-01
  1.1000E+01  6.0000E+01  2.3554E-02  0.0000E+00  1.0000E+00  2.0000E+00  4.2317E-04  2.3131E-02  2.3554E-02  4.2317E-04  2.3131E-02  1.3299E-01
  1.1000E+01  6.0000E+01  1.1155E-02  0.0000E+00  2.0000E+00  2.0000E+00  4.9074E-04  1.0664E-02  1.1155E-02  4.9074E-04  1.0664E-02  6.1314E-02
  1.1000E+01  6.0000E+01  6.4706E-02  0.0000E+00  3.0000E+00  2.0000E+00  3.0230E-03  6.1683E-02  6.4706E-02  3.0230E-03  6.1683E-02  3.5465E-01
  1.1000E+01  9.0000E+01  1.2797E-02  0.0000E+00  1.0000E+00  2.0000E+00  5.5073E-06  1.2792E-02  1.2797E-02  5.5073E-06  1.2792E-02  7.3548E-02
  1.1000E+01  9.0000E+01  6.0114E-03  0.0000E+00  2.0000E+00  2.0000E+00  9.3352E-06  6.0021E-03  6.0114E-03  9.3352E-06  6.0021E-03  3.4509E-02
  1.1000E+01  9.0000E+01  2.2397E-02  0.0000E+00  3.0000E+00  2.0000E+00  5.9555E-05  2.2338E-02  2.2397E-02  5.9555E-05  2.2338E-02  1.2843E-01
  1.1000E+01  1.2000E+02  2.4053E-03  0.0000E+00  1.0000E+00  2.0000E+00  7.1671E-08  2.4053E-03  2.4053E-03  7.1671E-08  2.4053E-03  1.3829E-02
  1.1000E+01  1.2000E+02  2.8506E-03  0.0000E+00  2.0000E+00  2.0000E+00  1.5743E-07  2.8505E-03  2.8506E-03  1.5743E-07  2.8505E-03  1.6389E-02
  1.1000E+01  1.2000E+02  8.1591E-03  0.0000E+00  3.0000E+00  2.0000E+00  1.0369E-06  8.1580E-03  8.1591E-03  1.0369E-06  8.1580E-03  4.6905E-02
  1.2000E+01  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+00  2.0000E+00  2.1775E+00 -2.1775E+00  0.0000E+00  2.1775E+00  0.0000E+00  0.0000E+00
  1.2000E+01  0.0000E+00  0.0000E+00  1.0000E+00  2.0000E+00  2.0000E+00  2.1775E+00 -2.1775E+00  0.0000E+00  2.1775E+00  0.0000E+00  0.0000E+00
  1.2000E+01  0.0000E+00  0.0000E+00  1.0000E+00  3.0000E+00  2.0000E+00  2.1775E+00 -2.1775E+00  0.0000E+00  2.1775E+00  0.0000E+00  0.0000E+00
  1.2000E+01  2.0000E+00  1.4707E+00  0.0000E+00  1.0000E+00  2.0000E+00  1.6817E+00 -2.1101E-01  1.4707E+00  1.6817E+00 -2.1101E-01 -1.2132E+00
  1.2000E+01  2.0000E+00  1.3525E-01  0.0000E+00  2.0000E+00  2.0000E+00  6.8760E-02  6.6490E-02  1.3525E-01  6.8760E-02  6.6490E-02  3.8229E-01
  1.2000E+01  2.0000E+00  2.5100E-01  0.0000E+00  3.0000E+00  2.0000E+00  3.5913E-01 -1.0812E-01  2.5100E-01  3.5913E-01 -1.0812E-01 -6.2165E-01
  1.2000E+01  5.0000E+00  9.7574E-01  0.0000E+00  1.0000E+00  2.0000E+00  1.1281E+00 -1.5235E-01  9.7574E-01  1.1281E+00 -1.5235E-01 -8.7595E-01
  1.2000E+01  5.0000E+00  1.1392E-01  0.0000E+00  2.0000E+00  2.0000E+00  1.1342E-01  4.9886E-04  1.1392E-01  1.1342E-01  4.9886E-04  2.8682E-03
  1.2000E+01  5.0000E+00  3.9557E-01  0.0000E+00  3.0000E+00  2.0000E+00  6.0623E-01 -2.1066E-01  3.9557E-01  6.0623E-01 -2.1066E-01 -1.2112E+00
  1.2000E+01  1.0000E+01  5.4332E-01  0.0000E+00  1.0000E+00  2.0000E+00  5.6691E-01 -2.3587E-02  5.4332E-01  5.6691E-01 -2.3587E-02 -1.3561E-01
  1.2000E+01  1.0000E+01  8.9643E-02  0.0000E+00  2.0000E+00  2.0000E+00  1.1240E-01 -2.2753E-02  8.9643E-02  1.1240E-01 -2.2753E-02 -1.3082E-01
  1.2000E+01  1.0000E+01  3.3073E-01  0.0000E+00  3.0000E+00  2.0000E+00  6.1936E-01 -2.8863E-01  3.3073E-01  6.1936E-01 -2.8863E-01 -1.6595E+00
  1.2000E+01  1.5000E+01  3.3943E-01  0.0000E+00  1.0000E+00  2.0000E+00  2.8001E-01  5.9420E-02  3.3943E-01  2.8001E-01  5.9420E-02  3.4164E-01
  1.2000E+01  1.5000E+01  5.6449E-02  0.0000E+00  2.0000E+00  2.0000E+00  8.2832E-02 -2.6383E-02  5.6449E-02  8.2832E-02 -2.6383E-02 -1.5169E-01
  1.2000E+01  1.5000E+01  2.5135E-01  0.0000E+00  3.0000E+00  2.0000E+00  4.6695E-01 -2.1560E-01  2.5135E-01  4.6695E-01 -2.1560E-01 -1.2396E+00
  1.2000E+01  2.0000E+01  1.7378E-01  0.0000E+00  1.0000E+00  2.0000E+00  1.3704E-01  3.6733E-02  1.7378E-01  1.3704E-01  3.6733E-02  2.1120E-01
  1.2000E+01  2.0000E+01  5.2962E-02  0.0000E+00  2.0000E+00  2.0000E+00  5.3958E-02 -9.9605E-04  5.2962E-02  5.3958E-02 -9.9605E-04 -5.7268E-03
  1.2000E+01  2.0000E+01  2.1948E-01  0.0000E+00  3.0000E+00  2.0000E+00  3.0949E-01 -9.0001E-02  2.1948E-01  3.0949E-01 -9.0001E-02 -5.1746E-01
  1.2000E+01  3.0000E+01  9.4495E-02  0.0000E+00  1.0000E+00  2.0000E+00  3.2451E-02  6.2044E-02  9.4495E-02  3.2451E-02  6.2044E-02  3.5673E-01
  1.2000E+01  3.0000E+01  3.2102E-02  0.0000E+00  2.0000E+00  2.0000E+00  1.9129E-02  1.2972E-02  3.2102E-02  1.9129E-02  1.2972E-02  7.4585E-02
  1.2000E+01  3.0000E+01  1.7671E-01  0.0000E+00  3.0000E+00  2.0000E+00  1.1249E-01  6.4215E-02  1.7671E-01  1.1249E-01  6.4215E-02  3.6921E-01
  1.2000E+01  4.5000E+01  6.5613E-02  0.0000E+00  1.0000E+00  2.0000E+00  3.7087E-03  6.1904E-02  6.5613E-02  3.7087E-03  6.1904E-02  3.5592E-01
  1.2000E+01  4.5000E+01  1.8465E-02  0.0000E+00  2.0000E+00  2.0000E+00  3.2589E-03  1.5206E-02  1.8465E-02  3.2589E-03  1.5206E-02  8.7429E-02
  1.2000E+01  4.5000E+01  8.3030E-02  0.0000E+00  3.0000E+00  2.0000E+00  1.9669E-02  6.3362E-02  8.3030E-02  1.9669E-02  6.3362E-02  3.6430E-01
  1.2000E+01  6.0000E+01  2.5578E-02  0.0000E+00  1.0000E+00  2.0000E+00  4.2317E-04  2.5154E-02  2.5578E-02  4.2317E-04  2.5154E-02  1.4463E-01
  1.2000E+01  6.0000E+01  1.0684E-02  0.0000E+00  2.0000E+00  2.0000E+00  4.9074E-04  1.0193E-02  1.0684E-02  4.9074E-04  1.0193E-02  5.8604E-02
  1.2000E+01  6.0000E+01  4.7306E-02  0.0000E+00  3.0000E+00  2.0000E+00  3.0230E-03  4.4283E-02  4.7306E-02  3.0230E-03  4.4283E-02  2.5460E-01
  1.2000E+01  9.0000E+01  1.0529E-02  0.0000E+00  1.0000E+00  2.0000E+00  5.5073E-06  1.0523E-02  1.0529E-02  5.5073E-06  1.0523E-02  6.0504E-02
  1.2000E+01  9.0000E+01  8.8462E-03  0.0000E+00  2.0000E+00  2.0000E+00  9.3352E-06  8.8369E-03  8.8462E-03  9.3352E-06  8.8369E-03  5.0808E-02
  1.2000E+01  9.0000E+01  1.9697E-02  0.0000E+00  3.0000E+00  2.0000E+00  5.9555E-05  1.9637E-02  1.9697E-02  5.9555E-05  1.9637E-02  1.1291E-01
  1.2000E+01  1.2000E+02  4.7941E-03  0.0000E+00  1.0000E+00  2.0000E+00  7.1671E-08  4.7940E-03  4.7941E-03  7.1671E-08  4.7940E-03  2.7563E-02
  1.2000E+01  1.2000E+02  4.4284E-03  0.0000E+00  2.0000E+00  2.0000E+00  1.5743E-07  4.4282E-03  4.4284E-03  1.5743E-07  4.4282E-03  2.5460E-02
  1.2000E+01  1.2000E+02  8.2189E-03  0.0000E+00  3.0000E+00  2.0000E+00  1.0369E-06  8.2179E-03  8.2189E-03  1.0369E-06  8.2179E-03  4.7249E-02
  1.3000E+01  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+00  3.0000E+00  5.4434E+00 -5.4434E+00  0.0000E+00  5.4434E+00  0.0000E+00  0.0000E+00
  1.3000E+01  0.0000E+00  0.0000E+00  1.0000E+00  2.0000E+00  3.0000E+00  5.4434E+00 -5.4434E+00  0.0000E+00  5.4434E+00  0.0000E+00  0.0000E+00
  1.3000E+01  0.0000E+00  0.0000E+00  1.0000E+00  3.0000E+00  3.0000E+00  5.4434E+00 -5.4434E+00  0.0000E+00  5.4434E+00  0.0000E+00  0.0000E+00
  1.3000E+01  2.0000E+00  5.2896E+00  0.0000E+00  1.0000E+00  3.0000E+00  4.3554E+00  9.3428E-01  5.2896E+00  4.3554E+00  9.3428E-01  5.3717E+00
  1.3000E+01  2.0000E+00  4.0814E-01  0.0000E+00  2.0000E+00  3.0000E+00  1.7283E-01  2.3531E-01  4.0814E-01  1.7283E-01  2.3531E-01  1.3529E+00
  1.3000E+01  2.0000E+00  1.4602E+00  0.0000E+00  3.0000E+00  3.0000E+00  7.6740E-01  6.9282E-01  1.4602E+00  7.6740E-01  6.9282E-01  3.9834E+00
  1.3000E+01  5.0000E+00  2.1868E+00  0.0000E+00  1.0000E+00  3.0000E+00  3.0568E+00 -8.7007E-01  2.1868E+00  3.0568E+00 -8.7007E-01 -5.0025E+00
  1.3000E+01  5.0000E+00  1.8985E-01  0.0000E+00  2.0000E+00  3.0000E+00  2.9288E-01 -1.0303E-01  1.8985E-01  2.9288E-01 -1.0303E-01 -5.9235E-01
  1.3000E+01  5.0000E+00  1.3733E+00  0.0000E+00  3.0000E+00  3.0000E+00  1.3568E+00  1.6442E-02  1.3733E+00  1.3568E+00  1.6442E-02  9.4532E-02
  1.3000E+01  1.0000E+01  1.6590E+00  0.0000E+00  1.0000E+00  3.0000E+00  1.6216E+00  3.7363E-02  1.6590E+00  1.6216E+00  3.7363E-02  2.1482E-01
  1.3000E+01  1.0000E+01  2.3707E-01  0.0000E+00  2.0000E+00  3.0000E+00  3.0132E-01 -6.4251E-02  2.3707E-01  3.0132E-01 -6.4251E-02 -3.6941E-01
  1.3000E+01  1.0000E+01  1.3221E+00  0.0000E+00  3.0000E+00  3.0000E+00  1.4834E+00 -1.6126E-01  1.3221E+00  1.4834E+00 -1.6126E-01 -9.2719E-01
  1.3000E+01  1.5000E+01  1.0399E+00  0.0000E+00  1.0000E+00  3.0000E+00  8.2692E-01  2.1298E-01  1.0399E+00  8.2692E-01  2.1298E-01  1.2245E+00
  1.3000E+01  1.5000E+01  1.8484E-01  0.0000E+00  2.0000E+00  3.0000E+00  2.2844E-01 -4.3601E-02  1.8484E-01  2.2844E-01 -4.3601E-02 -2.5069E-01
  1.3000E+01  1.5000E+01  1.0739E+00  0.0000E+00  3.0000E+00  3.0000E+00  1.1790E+00 -1.0514E-01  1.0739E+00  1.1790E+00 -1.0514E-01 -6.0454E-01
  1.3000E+01  2.0000E+01  0.0000E+00  1.0000E+00  1.0000E+00  3.0000E+00  4.1176E-01 -4.1176E-01  0.0000E+00  4.1176E-01  0.0000E+00  0.0000E+00
  1.3000E+01  2.0000E+01  0.0000E+00  1.0000E+00  2.0000E+00  3.0000E+00  4.1176E-01 -4.1176E-01  0.0000E+00  4.1176E-01  0.0000E+00  0.0000E+00
  1.3000E+01  2.0000E+01  0.0000E+00  1.0000E+00  3.0000E+00  3.0000E+00  4.1176E-01 -4.1176E-01  0.0000E+00  4.1176E-01  0.0000E+00  0.0000E+00
  1.3000E+01  3.0000E+01  3.0822E-01  0.0000E+00  1.0000E+00  3.0000E+00  9.8802E-02  2.0942E-01  3.0822E-01  9.8802E-02  2.0942E-01  1.2040E+00
  1.3000E+01  3.0000E+01  1.2398E-01  0.0000E+00  2.0000E+00  3.0000E+00  5.5281E-02  6.8697E-02  1.2398E-01  5.5281E-02  6.8697E-02  3.9498E-01
  1.3000E+01  3.0000E+01  7.9276E-01  0.0000E+00  3.0000E+00  3.0000E+00  3.1013E-01  4.8263E-01  7.9276E-01  3.1013E-01  4.8263E-01  2.7749E+00
  1.3000E+01  4.5000E+01  1.5984E-01  0.0000E+00  1.0000E+00  3.0000E+00  1.1334E-02  1.4851E-01  1.5984E-01  1.1334E-02  1.4851E-01  8.5384E-01
  1.3000E+01  4.5000E+01  6.1330E-02  0.0000E+00  2.0000E+00  3.0000E+00  9.6035E-03  5.1727E-02  6.1330E-02  9.6035E-03  5.1727E-02  2.9741E-01
  1.3000E+01  4.5000E+01  3.7010E-01  0.0000E+00  3.0000E+00  3.0000E+00  5.6210E-02  3.1389E-01  3.7010E-01  5.6210E-02  3.1389E-01  1.8047E+00
  1.3000E+01  6.0000E+01  7.8313E-02  0.0000E+00  1.0000E+00  3.0000E+00  1.2938E-03  7.7019E-02  7.8313E-02  1.2938E-03  7.7019E-02  4.4282E-01
  1.3000E+01  6.0000E+01  2.8914E-02  0.0000E+00  2.0000E+00  3.0000E+00  1.4605E-03  2.7454E-02  2.8914E-02  1.4605E-03  2.7454E-02  1.5785E-01
