TABLE NO.  1
 ID          TIME        DV          MDV         CMT         DL          DV          PRED        RES         WRES
  1.1000E+01  1.0000E+01  4.8240E-01  0.0000E+00  3.0000E+00  2.0000E+00  4.8240E-01  5.9762E-01 -1.1522E-01 -6.8477E-01
  1.1000E+01  1.5000E+01  3.6357E-01  0.0000E+00  1.0000E+00  2.0000E+00  3.6357E-01  3.4089E-01  2.2682E-02  1.3480E-01
  1.1000E+01  1.5000E+01  5.8470E-02  0.0000E+00  2.0000E+00  2.0000E+00  5.8470E-02  8.5080E-02 -2.6610E-02 -1.5815E-01
  1.1000E+01  1.5000E+01  3.0140E-01  0.0000E+00  3.0000E+00  2.0000E+00  3.0140E-01  4.6249E-01 -1.6109E-01 -9.5736E-01
  1.1000E+01  2.0000E+01  2.3682E-01  0.0000E+00  1.0000E+00  2.0000E+00  2.3682E-01  1.8228E-01  5.4543E-02  3.2416E-01
  1.1000E+01  2.0000E+01  7.9173E-02  0.0000E+00  2.0000E+00  2.0000E+00  7.9173E-02  5.4068E-02  2.5105E-02  1.4920E-01
  1.1000E+01  2.0000E+01  3.7137E-01  0.0000E+00  3.0000E+00  2.0000E+00  3.7137E-01  3.1829E-01  5.3084E-02  3.1548E-01
  1.1000E+01  3.0000E+01  1.2882E-01  0.0000E+00  1.0000E+00  2.0000E+00  1.2882E-01  5.2118E-02  7.6704E-02  4.5586E-01
  1.1000E+01  3.0000E+01  3.6838E-02  0.0000E+00  2.0000E+00  2.0000E+00  3.6838E-02  1.8746E-02  1.8092E-02  1.0752E-01
  1.1000E+01  3.0000E+01  2.1311E-01  0.0000E+00  3.0000E+00  2.0000E+00  2.1311E-01  1.2737E-01  8.5746E-02  5.0959E-01
  1.1000E+01  4.5000E+01  4.7880E-02  0.0000E+00  1.0000E+00  2.0000E+00  4.7880E-02  7.9682E-03  3.9912E-02  2.3720E-01
  1.1000E+01  4.5000E+01  2.1183E-02  0.0000E+00  2.0000E+00  2.0000E+00  2.1183E-02  3.2531E-03  1.7929E-02  1.0656E-01
  1.1000E+01  4.5000E+01  1.1896E-01  0.0000E+00  3.0000E+00  2.0000E+00  1.1896E-01  2.6414E-02  9.2543E-02  5.4999E-01
  1.1000E+01  6.0000E+01  2.3554E-02  0.0000E+00  1.0000E+00  2.0000E+00  2.3554E-02  1.2182E-03  2.2336E-02  1.3274E-01
  1.1000E+01  6.0000E+01  1.1155E-02  0.0000E+00  2.0000E+00  2.0000E+00  1.1155E-02  5.2347E-04  1.0631E-02  6.3184E-02
  1.1000E+01  6.0000E+01  6.4706E-02  0.0000E+00  3.0000E+00  2.0000E+00  6.4706E-02  4.8886E-03  5.9817E-02  3.5550E-01
  1.1000E+01  9.0000E+01  1.2797E-02  0.0000E+00  1.0000E+00  2.0000E+00  1.2797E-02  2.8477E-05  1.2769E-02  7.5887E-02
  1.1000E+01  9.0000E+01  6.0114E-03  0.0000E+00  2.0000E+00  2.0000E+00  6.0114E-03  1.2624E-05  5.9988E-03  3.5651E-02
  1.1000E+01  9.0000E+01  2.2397E-02  0.0000E+00  3.0000E+00  2.0000E+00  2.2397E-02  1.4296E-04  2.2254E-02  1.3226E-01
  1.1000E+01  1.2000E+02  2.4053E-03  0.0000E+00  1.0000E+00  2.0000E+00  2.4053E-03  6.6564E-07  2.4047E-03  1.4291E-02
  1.1000E+01  1.2000E+02  2.8506E-03  0.0000E+00  2.0000E+00  2.0000E+00  2.8506E-03  2.9685E-07  2.8503E-03  1.6940E-02
  1.1000E+01  1.2000E+02  8.1591E-03  0.0000E+00  3.0000E+00  2.0000E+00  8.1591E-03  3.7722E-06  8.1553E-03  4.8468E-02
  1.2000E+01  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+00  2.0000E+00  0.0000E+00  2.2296E+00  0.0000E+00  0.0000E+00
  1.2000E+01  0.0000E+00  0.0000E+00  1.0000E+00  2.0000E+00  2.0000E+00  0.0000E+00  2.2296E+00  0.0000E+00  0.0000E+00
  1.2000E+01  0.0000E+00  0.0000E+00  1.0000E+00  3.0000E+00  2.0000E+00  0.0000E+00  2.2296E+00  0.0000E+00  0.0000E+00
  1.2000E+01  2.0000E+00  1.4707E+00  0.0000E+00  1.0000E+00  2.0000E+00  1.4707E+00  1.7357E+00 -2.6502E-01 -1.5750E+00
  1.2000E+01  2.0000E+00  1.3525E-01  0.0000E+00  2.0000E+00  2.0000E+00  1.3525E-01  8.0135E-02  5.5115E-02  3.2755E-01
  1.2000E+01  2.0000E+00  2.5100E-01  0.0000E+00  3.0000E+00  2.0000E+00  2.5100E-01  3.4493E-01 -9.3930E-02 -5.5823E-01
  1.2000E+01  5.0000E+00  9.7574E-01  0.0000E+00  1.0000E+00  2.0000E+00  9.7574E-01  1.1922E+00 -2.1649E-01 -1.2866E+00
  1.2000E+01  5.0000E+00  1.1392E-01  0.0000E+00  2.0000E+00  2.0000E+00  1.1392E-01  1.2712E-01 -1.3201E-02 -7.8456E-02
  1.2000E+01  5.0000E+00  3.9557E-01  0.0000E+00  3.0000E+00  2.0000E+00  3.9557E-01  5.7944E-01 -1.8388E-01 -1.0928E+00
  1.2000E+01  1.0000E+01  5.4332E-01  0.0000E+00  1.0000E+00  2.0000E+00  5.4332E-01  6.3751E-01 -9.4183E-02 -5.5974E-01
  1.2000E+01  1.0000E+01  8.9643E-02  0.0000E+00  2.0000E+00  2.0000E+00  8.9643E-02  1.1972E-01 -3.0078E-02 -1.7876E-01
  1.2000E+01  1.0000E+01  3.3073E-01  0.0000E+00  3.0000E+00  2.0000E+00  3.3073E-01  5.9762E-01 -2.6689E-01 -1.5861E+00
  1.2000E+01  1.5000E+01  3.3943E-01  0.0000E+00  1.0000E+00  2.0000E+00  3.3943E-01  3.4089E-01 -1.4588E-03 -8.6696E-03
  1.2000E+01  1.5000E+01  5.6449E-02  0.0000E+00  2.0000E+00  2.0000E+00  5.6449E-02  8.5080E-02 -2.8631E-02 -1.7016E-01
  1.2000E+01  1.5000E+01  2.5135E-01  0.0000E+00  3.0000E+00  2.0000E+00  2.5135E-01  4.6249E-01 -2.1114E-01 -1.2548E+00
  1.2000E+01  2.0000E+01  1.7378E-01  0.0000E+00  1.0000E+00  2.0000E+00  1.7378E-01  1.8228E-01 -8.5016E-03 -5.0525E-02
  1.2000E+01  2.0000E+01  5.2962E-02  0.0000E+00  2.0000E+00  2.0000E+00  5.2962E-02  5.4068E-02 -1.1064E-03 -6.5756E-03
  1.2000E+01  2.0000E+01  2.1948E-01  0.0000E+00  3.0000E+00  2.0000E+00  2.1948E-01  3.1829E-01 -9.8801E-02 -5.8718E-01
  1.2000E+01  3.0000E+01  9.4495E-02  0.0000E+00  1.0000E+00  2.0000E+00  9.4495E-02  5.2118E-02  4.2377E-02  2.5185E-01
  1.2000E+01  3.0000E+01  3.2102E-02  0.0000E+00  2.0000E+00  2.0000E+00  3.2102E-02  1.8746E-02  1.3356E-02  7.9374E-02
  1.2000E+01  3.0000E+01  1.7671E-01  0.0000E+00  3.0000E+00  2.0000E+00  1.7671E-01  1.2737E-01  4.9343E-02  2.9325E-01
  1.2000E+01  4.5000E+01  6.5613E-02  0.0000E+00  1.0000E+00  2.0000E+00  6.5613E-02  7.9682E-03  5.7645E-02  3.4259E-01
  1.2000E+01  4.5000E+01  1.8465E-02  0.0000E+00  2.0000E+00  2.0000E+00  1.8465E-02  3.2531E-03  1.5212E-02  9.0406E-02
  1.2000E+01  4.5000E+01  8.3030E-02  0.0000E+00  3.0000E+00  2.0000E+00  8.3030E-02  2.6414E-02  5.6617E-02  3.3648E-01
  1.2000E+01  6.0000E+01  2.5578E-02  0.0000E+00  1.0000E+00  2.0000E+00  2.5578E-02  1.2182E-03  2.4359E-02  1.4477E-01
  1.2000E+01  6.0000E+01  1.0684E-02  0.0000E+00  2.0000E+00  2.0000E+00  1.0684E-02  5.2347E-04  1.0160E-02  6.0382E-02
  1.2000E+01  6.0000E+01  4.7306E-02  0.0000E+00  3.0000E+00  2.0000E+00  4.7306E-02  4.8886E-03  4.2417E-02  2.5209E-01
  1.2000E+01  9.0000E+01  1.0529E-02  0.0000E+00  1.0000E+00  2.0000E+00  1.0529E-02  2.8477E-05  1.0500E-02  6.2404E-02
  1.2000E+01  9.0000E+01  8.8462E-03  0.0000E+00  2.0000E+00  2.0000E+00  8.8462E-03  1.2624E-05  8.8336E-03  5.2499E-02
  1.2000E+01  9.0000E+01  1.9697E-02  0.0000E+00  3.0000E+00  2.0000E+00  1.9697E-02  1.4296E-04  1.9554E-02  1.1621E-01
  1.2000E+01  1.2000E+02  4.7941E-03  0.0000E+00  1.0000E+00  2.0000E+00  4.7941E-03  6.6564E-07  4.7934E-03  2.8488E-02
  1.2000E+01  1.2000E+02  4.4284E-03  0.0000E+00  2.0000E+00  2.0000E+00  4.4284E-03  2.9685E-07  4.4281E-03  2.6316E-02
  1.2000E+01  1.2000E+02  8.2189E-03  0.0000E+00  3.0000E+00  2.0000E+00  8.2189E-03  3.7722E-06  8.2151E-03  4.8823E-02
  1.3000E+01  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+00  3.0000E+00  0.0000E+00  5.5737E+00  0.0000E+00  0.0000E+00
  1.3000E+01  0.0000E+00  0.0000E+00  1.0000E+00  2.0000E+00  3.0000E+00  0.0000E+00  5.5737E+00  0.0000E+00  0.0000E+00
  1.3000E+01  0.0000E+00  0.0000E+00  1.0000E+00  3.0000E+00  3.0000E+00  0.0000E+00  5.5737E+00  0.0000E+00  0.0000E+00
  1.3000E+01  2.0000E+00  5.2896E+00  0.0000E+00  1.0000E+00  3.0000E+00  5.2896E+00  4.3390E+00  9.5064E-01  5.6497E+00
  1.3000E+01  2.0000E+00  4.0814E-01  0.0000E+00  2.0000E+00  3.0000E+00  4.0814E-01  2.0032E-01  2.0782E-01  1.2351E+00
  1.3000E+01  2.0000E+00  1.4602E+00  0.0000E+00  3.0000E+00  3.0000E+00  1.4602E+00  8.6227E-01  5.9796E-01  3.5537E+00
  1.3000E+01  5.0000E+00  2.1868E+00  0.0000E+00  1.0000E+00  3.0000E+00  2.1868E+00  2.9803E+00 -7.9356E-01 -4.7162E+00
  1.3000E+01  5.0000E+00  1.8985E-01  0.0000E+00  2.0000E+00  3.0000E+00  1.8985E-01  3.1778E-01 -1.2793E-01 -7.6031E-01
  1.3000E+01  5.0000E+00  1.3733E+00  0.0000E+00  3.0000E+00  3.0000E+00  1.3733E+00  1.4485E+00 -7.5248E-02 -4.4720E-01
  1.3000E+01  1.0000E+01  1.6590E+00  0.0000E+00  1.0000E+00  3.0000E+00  1.6590E+00  1.5936E+00  6.5344E-02  3.8834E-01
  1.3000E+01  1.0000E+01  2.3707E-01  0.0000E+00  2.0000E+00  3.0000E+00  2.3707E-01  2.9928E-01 -6.2206E-02 -3.6970E-01
  1.3000E+01  1.0000E+01  1.3221E+00  0.0000E+00  3.0000E+00  3.0000E+00  1.3221E+00  1.4939E+00 -1.7184E-01 -1.0212E+00
  1.3000E+01  1.5000E+01  1.0399E+00  0.0000E+00  1.0000E+00  3.0000E+00  1.0399E+00  8.5215E-01  1.8775E-01  1.1158E+00
  1.3000E+01  1.5000E+01  1.8484E-01  0.0000E+00  2.0000E+00  3.0000E+00  1.8484E-01  2.1268E-01 -2.7841E-02 -1.6546E-01
  1.3000E+01  1.5000E+01  1.0739E+00  0.0000E+00  3.0000E+00  3.0000E+00  1.0739E+00  1.1561E+00 -8.2262E-02 -4.8889E-01
  1.3000E+01  2.0000E+01  0.0000E+00  1.0000E+00  1.0000E+00  3.0000E+00  0.0000E+00  4.5566E-01  0.0000E+00  0.0000E+00
  1.3000E+01  2.0000E+01  0.0000E+00  1.0000E+00  2.0000E+00  3.0000E+00  0.0000E+00  4.5566E-01  0.0000E+00  0.0000E+00
  1.3000E+01  2.0000E+01  0.0000E+00  1.0000E+00  3.0000E+00  3.0000E+00  0.0000E+00  4.5566E-01  0.0000E+00  0.0000E+00
  1.3000E+01  3.0000E+01  3.0822E-01  0.0000E+00  1.0000E+00  3.0000E+00  3.0822E-01  1.3028E-01  1.7793E-01  1.0575E+00
  1.3000E+01  3.0000E+01  1.2398E-01  0.0000E+00  2.0000E+00  3.0000E+00  1.2398E-01  4.6862E-02  7.7116E-02  4.5831E-01
  1.3000E+01  3.0000E+01  7.9276E-01  0.0000E+00  3.0000E+00  3.0000E+00  7.9276E-01  3.1839E-01  4.7437E-01  2.8192E+00
  1.3000E+01  4.5000E+01  1.5984E-01  0.0000E+00  1.0000E+00  3.0000E+00  1.5984E-01  1.9919E-02  1.3992E-01  8.3156E-01
  1.3000E+01  4.5000E+01  6.1330E-02  0.0000E+00  2.0000E+00  3.0000E+00  6.1330E-02  8.1321E-03  5.3198E-02  3.1616E-01
  1.3000E+01  4.5000E+01  3.7010E-01  0.0000E+00  3.0000E+00  3.0000E+00  3.7010E-01  6.6029E-02  3.0407E-01  1.8071E+00
  1.3000E+01  6.0000E+01  7.8313E-02  0.0000E+00  1.0000E+00  3.0000E+00  7.8313E-02  3.0454E-03  7.5267E-02  4.4732E-01
  1.3000E+01  6.0000E+01  2.8914E-02  0.0000E+00  2.0000E+00  3.0000E+00  2.8914E-02  1.3086E-03  2.7606E-02  1.6406E-01
  1.3000E+01  6.0000E+01  1.6137E-01  0.0000E+00  3.0000E+00  3.0000E+00  1.6137E-01  1.2221E-02  1.4914E-01  8.8638E-01
  1.3000E+01  9.0000E+01  2.0922E-02  0.0000E+00  1.0000E+00  3.0000E+00  2.0922E-02  7.1186E-05  2.0851E-02  1.2392E-01
  1.3000E+01  9.0000E+01  8.3310E-03  0.0000E+00  2.0000E+00  3.0000E+00  8.3310E-03  3.1557E-05  8.2995E-03  4.9324E-02
  1.3000E+01  9.0000E+01  6.0035E-02  0.0000E+00  3.0000E+00  3.0000E+00  6.0035E-02  3.5737E-04  5.9678E-02  3.5467E-01
  1.3000E+01  1.2000E+02  1.1471E-02  0.0000E+00  1.0000E+00  3.0000E+00  1.1471E-02  1.6640E-06  1.1470E-02  6.8165E-02
  1.3000E+01  1.2000E+02  7.1323E-03  0.0000E+00  2.0000E+00  3.0000E+00  7.1323E-03  7.4206E-07  7.1316E-03  4.2383E-02
  1.3000E+01  1.2000E+02  2.7680E-02  0.0000E+00  3.0000E+00  3.0000E+00  2.7680E-02  9.4297E-06  2.7670E-02  1.6445E-01
  1.4000E+01  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+00  3.0000E+00  0.0000E+00  5.5737E+00  0.0000E+00  0.0000E+00
  1.4000E+01  0.0000E+00  0.0000E+00  1.0000E+00  2.0000E+00  3.0000E+00  0.0000E+00  5.5737E+00  0.0000E+00  0.0000E+00
  1.4000E+01  0.0000E+00  0.0000E+00  1.0000E+00  3.0000E+00  3.0000E+00  0.0000E+00  5.5737E+00  0.0000E+00  0.0000E+00
  1.4000E+01  2.0000E+00  4.1737E+00  0.0000E+00  1.0000E+00  3.0000E+00  4.1737E+00  4.3390E+00 -1.6531E-01 -9.8248E-01
  1.4000E+01  2.0000E+00  5.1596E-01  0.0000E+00  2.0000E+00  3.0000E+00  5.1596E-01  2.0032E-01  3.1564E-01  1.8758E+00
  1.4000E+01  2.0000E+00  1.3113E+00  0.0000E+00  3.0000E+00  3.0000E+00  1.3113E+00  8.6227E-01  4.4903E-01  2.6686E+00
  1.4000E+01  5.0000E+00  2.4322E+00  0.0000E+00  1.0000E+00  3.0000E+00  2.4322E+00  2.9803E+00 -5.4811E-01 -3.2574E+00
  1.4000E+01  5.0000E+00  3.1416E-01  0.0000E+00  2.0000E+00  3.0000E+00  3.1416E-01  3.1778E-01 -3.6192E-03 -2.1509E-02
  1.4000E+01  5.0000E+00  1.6117E+00  0.0000E+00  3.0000E+00  3.0000E+00  1.6117E+00  1.4485E+00  1.6315E-01  9.6964E-01
  1.4000E+01  1.0000E+01  1.2701E+00  0.0000E+00  1.0000E+00  3.0000E+00  1.2701E+00  1.5936E+00 -3.2359E-01 -1.9231E+00
  1.4000E+01  1.0000E+01  2.7419E-01  0.0000E+00  2.0000E+00  3.0000E+00  2.7419E-01  2.9928E-01 -2.5091E-02 -1.4912E-01
  1.4000E+01  1.0000E+01  1.3613E+00  0.0000E+00  3.0000E+00  3.0000E+00  1.3613E+00  1.4939E+00 -1.3263E-01 -7.8821E-01
  1.4000E+01  1.5000E+01  7.7652E-01  0.0000E+00  1.0000E+00  3.0000E+00  7.7652E-01  8.5215E-01 -7.5629E-02 -4.4947E-01
  1.4000E+01  1.5000E+01  2.0205E-01  0.0000E+00  2.0000E+00  3.0000E+00  2.0205E-01  2.1268E-01 -1.0635E-02 -6.3204E-02
  1.4000E+01  1.5000E+01  1.0192E+00  0.0000E+00  3.0000E+00  3.0000E+00  1.0192E+00  1.1561E+00 -1.3691E-01 -8.1364E-01
  1.4000E+01  2.0000E+01  4.1187E-01  0.0000E+00  1.0000E+00  3.0000E+00  4.1187E-01  4.5566E-01 -4.3789E-02 -2.6024E-01
  1.4000E+01  2.0000E+01  1.3340E-01  0.0000E+00  2.0000E+00  3.0000E+00  1.3340E-01  1.3516E-01 -1.7595E-03 -1.0457E-02
  1.4000E+01  2.0000E+01  9.3646E-01  0.0000E+00  3.0000E+00  3.0000E+00  9.3646E-01  7.9565E-01  1.4081E-01  8.3682E-01
  1.4000E+01  3.0000E+01  1.7584E-01  0.0000E+00  1.0000E+00  3.0000E+00  1.7584E-01  1.3028E-01  4.5556E-02  2.7074E-01
  1.4000E+01  3.0000E+01  4.3767E-02  0.0000E+00  2.0000E+00  3.0000E+00  4.3767E-02  4.6862E-02 -3.0947E-03 -1.8392E-02
  1.4000E+01  3.0000E+01  4.8285E-01  0.0000E+00  3.0000E+00  3.0000E+00  4.8285E-01  3.1839E-01  1.6446E-01  9.7739E-01
  1.4000E+01  4.5000E+01  5.1087E-02  0.0000E+00  1.0000E+00  3.0000E+00  5.1087E-02  1.9919E-02  3.1168E-02  1.8523E-01
  1.4000E+01  4.5000E+01  2.6637E-02  0.0000E+00  2.0000E+00  3.0000E+00  2.6637E-02  8.1321E-03  1.8505E-02  1.0998E-01
  1.4000E+01  4.5000E+01  2.1067E-01  0.0000E+00  3.0000E+00  3.0000E+00  2.1067E-01  6.6029E-02  1.4465E-01  8.5964E-01
  1.4000E+01  6.0000E+01  2.7608E-02  0.0000E+00  1.0000E+00  3.0000E+00  2.7608E-02  3.0454E-03  2.4563E-02  1.4598E-01
  1.4000E+01  6.0000E+01  1.9696E-02  0.0000E+00  2.0000E+00  3.0000E+00  1.9696E-02  1.3086E-03  1.8388E-02  1.0928E-01
  1.4000E+01  6.0000E+01  1.1680E-01  0.0000E+00  3.0000E+00  3.0000E+00  1.1680E-01  1.2221E-02  1.0458E-01  6.2152E-01
  1.4000E+01  9.0000E+01  1.1469E-02  0.0000E+00  1.0000E+00  3.0000E+00  1.1469E-02  7.1186E-05  1.1398E-02  6.7737E-02
  1.4000E+01  9.0000E+01  2.4616E-02  0.0000E+00  2.0000E+00  3.0000E+00  2.4616E-02  3.1557E-05  2.4585E-02  1.4611E-01
  1.4000E+01  9.0000E+01  5.1504E-02  0.0000E+00  3.0000E+00  3.0000E+00  5.1504E-02  3.5737E-04  5.1146E-02  3.0397E-01
  1.4000E+01  1.2000E+02  5.0138E-03  0.0000E+00  1.0000E+00  3.0000E+00  5.0138E-03  1.6640E-06  5.0121E-03  2.9787E-02
  1.4000E+01  1.2000E+02  1.0696E-02  0.0000E+00  2.0000E+00  3.0000E+00  1.0696E-02  7.4206E-07  1.0695E-02  6.3560E-02
  1.4000E+01  1.2000E+02  1.8290E-02  0.0000E+00  3.0000E+00  3.0000E+00  1.8290E-02  9.4297E-06  1.8281E-02  1.0864E-01
  1.5000E+01  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+00  3.0000E+00  0.0000E+00  5.5737E+00  0.0000E+00  0.0000E+00
  1.5000E+01  0.0000E+00  0.0000E+00  1.0000E+00  2.0000E+00  3.0000E+00  0.0000E+00  5.5737E+00  0.0000E+00  0.0000E+00
  1.5000E+01  0.0000E+00  0.0000E+00  1.0000E+00  3.0000E+00  3.0000E+00  0.0000E+00  5.5737E+00  0.0000E+00  0.0000E+00
  1.5000E+01  2.0000E+00  5.4638E+00  0.0000E+00  1.0000E+00  3.0000E+00  5.4638E+00  4.3390E+00  1.1248E+00  6.6847E+00
  1.5000E+01  2.0000E+00  2.6161E-01  0.0000E+00  2.0000E+00  3.0000E+00  2.6161E-01  2.0032E-01  6.1294E-02  3.6427E-01
  1.5000E+01  2.0000E+00  1.4760E+00  0.0000E+00  3.0000E+00  3.0000E+00  1.4760E+00  8.6227E-01  6.1378E-01  3.6477E+00
  1.5000E+01  5.0000E+00  3.9053E+00  0.0000E+00  1.0000E+00  3.0000E+00  3.9053E+00  2.9803E+00  9.2497E-01  5.4971E+00
  1.5000E+01  5.0000E+00  2.3471E-01  0.0000E+00  2.0000E+00  3.0000E+00  2.3471E-01  3.1778E-01 -8.3077E-02 -4.9373E-01
  1.5000E+01  5.0000E+00  2.0920E+00  0.0000E+00  3.0000E+00  3.0000E+00  2.0920E+00  1.4485E+00  6.4352E-01  3.8245E+00
  1.5000E+01  1.0000E+01  1.5150E+00  0.0000E+00  1.0000E+00  3.0000E+00  1.5150E+00  1.5936E+00 -7.8606E-02 -4.6716E-01
  1.5000E+01  1.0000E+01  1.8628E-01  0.0000E+00  2.0000E+00  3.0000E+00  1.8628E-01  2.9928E-01 -1.1300E-01 -6.7158E-01
  1.5000E+01  1.0000E+01  1.5880E+00  0.0000E+00  3.0000E+00  3.0000E+00  1.5880E+00  1.4939E+00  9.4107E-02  5.5928E-01
  1.5000E+01  1.5000E+01  1.3804E+00  0.0000E+00  1.0000E+00  3.0000E+00  1.3804E+00  8.5215E-01  5.2828E-01  3.1396E+00
  1.5000E+01  1.5000E+01  2.6872E-01  0.0000E+00  2.0000E+00  3.0000E+00  2.6872E-01  2.1268E-01  5.6039E-02  3.3305E-01
  1.5000E+01  1.5000E+01  1.4340E+00  0.0000E+00  3.0000E+00  3.0000E+00  1.4340E+00  1.1561E+00  2.7784E-01  1.6513E+00
  1.5000E+01  2.0000E+01  7.0131E-01  0.0000E+00  1.0000E+00  3.0000E+00  7.0131E-01  4.5566E-01  2.4565E-01  1.4599E+00
  1.5000E+01  2.0000E+01  1.9216E-01  0.0000E+00  2.0000E+00  3.0000E+00  1.9216E-01  1.3516E-01  5.7000E-02  3.3875E-01
  1.5000E+01  2.0000E+01  1.0378E+00  0.0000E+00  3.0000E+00  3.0000E+00  1.0378E+00  7.9565E-01  2.4215E-01  1.4391E+00
  1.5000E+01  3.0000E+01  3.5248E-01  0.0000E+00  1.0000E+00  3.0000E+00  3.5248E-01  1.3028E-01  2.2219E-01  1.3205E+00
  1.5000E+01  3.0000E+01  1.0877E-01  0.0000E+00  2.0000E+00  3.0000E+00  1.0877E-01  4.6862E-02  6.1912E-02  3.6795E-01
  1.5000E+01  3.0000E+01  6.0981E-01  0.0000E+00  3.0000E+00  3.0000E+00  6.0981E-01  3.1839E-01  2.9142E-01  1.7319E+00
  1.5000E+01  4.5000E+01  9.9744E-02  0.0000E+00  1.0000E+00  3.0000E+00  9.9744E-02  1.9919E-02  7.9825E-02  4.7441E-01
  1.5000E+01  4.5000E+01  3.8899E-02  0.0000E+00  2.0000E+00  3.0000E+00  3.8899E-02  8.1321E-03  3.0767E-02  1.8285E-01
  1.5000E+01  4.5000E+01  2.5551E-01  0.0000E+00  3.0000E+00  3.0000E+00  2.5551E-01  6.6029E-02  1.8948E-01  1.1261E+00
  1.5000E+01  6.0000E+01  5.5427E-02  0.0000E+00  1.0000E+00  3.0000E+00  5.5427E-02  3.0454E-03  5.2382E-02  3.1131E-01
  1.5000E+01  6.0000E+01  2.0008E-02  0.0000E+00  2.0000E+00  3.0000E+00  2.0008E-02  1.3086E-03  1.8700E-02  1.1113E-01
  1.5000E+01  6.0000E+01  1.2271E-01  0.0000E+00  3.0000E+00  3.0000E+00  1.2271E-01  1.2221E-02  1.1049E-01  6.5665E-01
  1.5000E+01  9.0000E+01  2.3983E-02  0.0000E+00  1.0000E+00  3.0000E+00  2.3983E-02  7.1186E-05  2.3911E-02  1.4211E-01
  1.5000E+01  9.0000E+01  1.5077E-02  0.0000E+00  2.0000E+00  3.0000E+00  1.5077E-02  3.1557E-05  1.5045E-02  8.9415E-02
  1.5000E+01  9.0000E+01  5.1725E-02  0.0000E+00  3.0000E+00  3.0000E+00  5.1725E-02  3.5737E-04  5.1368E-02  3.0528E-01
  1.5000E+01  1.2000E+02  8.2896E-03  0.0000E+00  1.0000E+00  3.0000E+00  8.2896E-03  1.6640E-06  8.2879E-03  4.9256E-02
  1.5000E+01  1.2000E+02  1.2758E-02  0.0000E+00  2.0000E+00  3.0000E+00  1.2758E-02  7.4206E-07  1.2757E-02  7.5816E-02
  1.5000E+01  1.2000E+02  2.8453E-02  0.0000E+00  3.0000E+00  3.0000E+00  2.8453E-02  9.4297E-06  2.8444E-02  1.6904E-01
  1.6000E+01  0.0000E+00  0.0000E+00  1.0000E+00  1.0000E+00  3.0000E+00  0.0000E+00  5.5737E+00  0.0000E+00  0.0000E+00
  1.6000E+01  0.0000E+00  0.0000E+00  1.0000E+00  2.0000E+00  3.0000E+00  0.0000E+00  5.5737E+00  0.0000E+00  0.0000E+00
  1.6000E+01  0.0000E+00  0.0000E+00  1.0000E+00  3.0000E+00  3.0000E+00  0.0000E+00  5.5737E+00  0.0000E+00  0.0000E+00
  1.6000E+01  2.0000E+00  4.2058E+00  0.0000E+00  1.0000E+00  3.0000E+00  4.2058E+00  4.3390E+00 -1.3321E-01 -7.9167E-01
  1.6000E+01  2.0000E+00  2.8943E-01  0.0000E+00  2.0000E+00  3.0000E+00  2.8943E-01  2.0032E-01  8.9111E-02  5.2959E-01
  1.6000E+01  2.0000E+00  8.3811E-01  0.0000E+00  3.0000E+00  3.0000E+00  8.3811E-01  8.6227E-01 -2.4153E-02 -1.4354E-01
  1.6000E+01  5.0000E+00  2.9212E+00  0.0000E+00  1.0000E+00  3.0000E+00  2.9212E+00  2.9803E+00 -5.9145E-02 -3.5150E-01
  1.6000E+01  5.0000E+00  2.4877E-01  0.0000E+00  2.0000E+00  3.0000E+00  2.4877E-01  3.1778E-01 -6.9011E-02 -4.1014E-01
  1.6000E+01  5.0000E+00  1.1572E+00  0.0000E+00  3.0000E+00  3.0000E+00  1.1572E+00  1.4485E+00 -2.9133E-01 -1.7314E+00
  1.6000E+01  1.0000E+01  1.6163E+00  0.0000E+00  1.0000E+00  3.0000E+00  1.6163E+00  1.5936E+00  2.2669E-02  1.3472E-01
  1.6000E+01  1.0000E+01  2.2331E-01  0.0000E+00  2.0000E+00  3.0000E+00  2.2331E-01  2.9928E-01 -7.5971E-02 -4.5150E-01
  1.6000E+01  1.0000E+01  1.1057E+00  0.0000E+00  3.0000E+00  3.0000E+00  1.1057E+00  1.4939E+00 -3.8820E-01 -2.3071E+00
  1.6000E+01  1.5000E+01  9.3682E-01  0.0000E+00  1.0000E+00  3.0000E+00  9.3682E-01  8.5215E-01  8.4670E-02  5.0320E-01
  1.6000E+01  1.5000E+01  1.5498E-01  0.0000E+00  2.0000E+00  3.0000E+00  1.5498E-01  2.1268E-01 -5.7707E-02 -3.4296E-01
  1.6000E+01  1.5000E+01  7.7916E-01  0.0000E+00  3.0000E+00  3.0000E+00  7.7916E-01  1.1561E+00 -3.7696E-01 -2.2403E+00
  1.6000E+01  2.0000E+01  5.7028E-01  0.0000E+00  1.0000E+00  3.0000E+00  5.7028E-01  4.5566E-01  1.1462E-01  6.8120E-01
  1.6000E+01  2.0000E+01  1.5388E-01  0.0000E+00  2.0000E+00  3.0000E+00  1.5388E-01  1.3516E-01  1.8724E-02  1.1128E-01
