TABLE NO.  2
 ID          KA          K20         K30         V2          DV          PRED        RES         WRES
  1.3000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.8985E-01  3.1723E-01 -1.2738E-01 -9.3333E-01
  1.3000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.3733E+00  1.4492E+00 -7.5951E-02 -5.5652E-01
  1.3000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.6590E+00  1.5934E+00  6.5563E-02  4.8041E-01
  1.3000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  2.3707E-01  2.9899E-01 -6.1913E-02 -4.5366E-01
  1.3000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.3221E+00  1.4939E+00 -1.7184E-01 -1.2591E+00
  1.3000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.0399E+00  8.5193E-01  1.8797E-01  1.3773E+00
  1.3000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.8484E-01  2.1262E-01 -2.7778E-02 -2.0354E-01
  1.3000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.0739E+00  1.1556E+00 -8.1713E-02 -5.9874E-01
  1.3000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  0.0000E+00  4.5549E-01  0.0000E+00  0.0000E+00
  1.3000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  0.0000E+00  1.3520E-01  0.0000E+00  0.0000E+00
  1.3000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  0.0000E+00  7.9490E-01  0.0000E+00  0.0000E+00
  1.3000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  3.0822E-01  1.3021E-01  1.7801E-01  1.3044E+00
  1.3000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.2398E-01  4.6921E-02  7.7058E-02  5.6463E-01
  1.3000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  7.9276E-01  3.1780E-01  4.7496E-01  3.4802E+00
  1.3000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.5984E-01  1.9900E-02  1.3994E-01  1.0254E+00
  1.3000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  6.1330E-02  8.1497E-03  5.3181E-02  3.8967E-01
  1.3000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  3.7010E-01  6.5823E-02  3.0428E-01  2.2296E+00
  1.3000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  7.8313E-02  3.0414E-03  7.5271E-02  5.5154E-01
  1.3000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  2.8914E-02  1.3120E-03  2.7602E-02  2.0225E-01
  1.3000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.6137E-01  1.2168E-02  1.4920E-01  1.0932E+00
  1.3000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  2.0922E-02  7.1044E-05  2.0851E-02  1.5278E-01
  1.3000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  8.3310E-03  3.1639E-05  8.2994E-03  6.0813E-02
  1.3000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  6.0035E-02  3.5505E-04  5.9680E-02  4.3730E-01
  1.3000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.1471E-02  1.6595E-06  1.1470E-02  8.4043E-02
  1.3000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  7.1323E-03  7.4363E-07  7.1316E-03  5.2256E-02
  1.3000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  2.7680E-02  9.3507E-06  2.7670E-02  2.0275E-01
  1.4000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.4000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  4.1737E+00  4.3392E+00 -1.6552E-01 -1.2129E+00
  1.4000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  5.1596E-01  1.9987E-01  3.1609E-01  2.3161E+00
  1.4000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.3113E+00  8.6294E-01  4.4836E-01  3.2853E+00
  1.4000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  2.4322E+00  2.9803E+00 -5.4804E-01 -4.0157E+00
  1.4000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  3.1416E-01  3.1723E-01 -3.0620E-03 -2.2436E-02
  1.4000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.6117E+00  1.4492E+00  1.6245E-01  1.1903E+00
  1.4000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.2701E+00  1.5934E+00 -3.2337E-01 -2.3694E+00
  1.4000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  2.7419E-01  2.9899E-01 -2.4798E-02 -1.8170E-01
  1.4000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.3613E+00  1.4939E+00 -1.3263E-01 -9.7181E-01
  1.4000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  7.7652E-01  8.5193E-01 -7.5413E-02 -5.5258E-01
  1.4000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  2.0205E-01  2.1262E-01 -1.0572E-02 -7.7467E-02
  1.4000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.0192E+00  1.1556E+00 -1.3636E-01 -9.9914E-01
  1.4000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  4.1187E-01  4.5549E-01 -4.3621E-02 -3.1963E-01
  1.4000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.3340E-01  1.3520E-01 -1.8005E-03 -1.3193E-02
  1.4000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  9.3646E-01  7.9490E-01  1.4155E-01  1.0372E+00
  1.4000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.7584E-01  1.3021E-01  4.5634E-02  3.3438E-01
  1.4000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  4.3767E-02  4.6921E-02 -3.1535E-03 -2.3107E-02
  1.4000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  4.8285E-01  3.1780E-01  1.6505E-01  1.2093E+00
  1.4000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  5.1087E-02  1.9900E-02  3.1187E-02  2.2852E-01
  1.4000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  2.6637E-02  8.1497E-03  1.8488E-02  1.3547E-01
  1.4000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  2.1067E-01  6.5823E-02  1.4485E-01  1.0614E+00
  1.4000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  2.7608E-02  3.0414E-03  2.4566E-02  1.8001E-01
  1.4000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.9696E-02  1.3120E-03  1.8384E-02  1.3471E-01
  1.4000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.1680E-01  1.2168E-02  1.0463E-01  7.6667E-01
  1.4000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.1469E-02  7.1044E-05  1.1398E-02  8.3515E-02
  1.4000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  2.4616E-02  3.1639E-05  2.4585E-02  1.8014E-01
  1.4000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  5.1504E-02  3.5505E-04  5.1148E-02  3.7478E-01
  1.4000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  5.0138E-03  1.6595E-06  5.0121E-03  3.6726E-02
  1.4000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.0696E-02  7.4363E-07  1.0695E-02  7.8365E-02
  1.4000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.8290E-02  9.3507E-06  1.8281E-02  1.3395E-01
  1.5000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.5000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  5.4638E+00  4.3392E+00  1.1246E+00  8.2402E+00
  1.5000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  2.6161E-01  1.9987E-01  6.1747E-02  4.5244E-01
  1.5000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.4760E+00  8.6294E-01  6.1311E-01  4.4925E+00
  1.5000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  3.9053E+00  2.9803E+00  9.2503E-01  6.7781E+00
  1.5000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  2.3471E-01  3.1723E-01 -8.2520E-02 -6.0465E-01
  1.5000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  2.0920E+00  1.4492E+00  6.4282E-01  4.7102E+00
  1.5000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.5150E+00  1.5934E+00 -7.8387E-02 -5.7437E-01
  1.5000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.8628E-01  2.9899E-01 -1.1271E-01 -8.2586E-01
  1.5000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.5880E+00  1.4939E+00  9.4106E-02  6.8955E-01
  1.5000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.3804E+00  8.5193E-01  5.2850E-01  3.8725E+00
  1.5000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  2.6872E-01  2.1262E-01  5.6102E-02  4.1108E-01
  1.5000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.4340E+00  1.1556E+00  2.7839E-01  2.0399E+00
  1.5000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  7.0131E-01  4.5549E-01  2.4581E-01  1.8012E+00
  1.5000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.9216E-01  1.3520E-01  5.6959E-02  4.1736E-01
  1.5000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.0378E+00  7.9490E-01  2.4289E-01  1.7798E+00
  1.5000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  3.5248E-01  1.3021E-01  2.2227E-01  1.6287E+00
  1.5000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.0877E-01  4.6921E-02  6.1853E-02  4.5322E-01
  1.5000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  6.0981E-01  3.1780E-01  2.9201E-01  2.1397E+00
  1.5000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  9.9744E-02  1.9900E-02  7.9844E-02  5.8505E-01
  1.5000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  3.8899E-02  8.1497E-03  3.0750E-02  2.2531E-01
  1.5000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  2.5551E-01  6.5823E-02  1.8969E-01  1.3899E+00
  1.5000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  5.5427E-02  3.0414E-03  5.2386E-02  3.8385E-01
  1.5000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  2.0008E-02  1.3120E-03  1.8696E-02  1.3700E-01
  1.5000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.2271E-01  1.2168E-02  1.1054E-01  8.0999E-01
  1.5000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  2.3983E-02  7.1044E-05  2.3912E-02  1.7521E-01
  1.5000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.5077E-02  3.1639E-05  1.5045E-02  1.1024E-01
  1.5000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  5.1725E-02  3.5505E-04  5.1370E-02  3.7641E-01
  1.5000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  8.2896E-03  1.6595E-06  8.2879E-03  6.0729E-02
  1.5000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.2758E-02  7.4363E-07  1.2757E-02  9.3475E-02
  1.5000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  2.8453E-02  9.3507E-06  2.8444E-02  2.0842E-01
  1.6000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.6000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  4.2058E+00  4.3392E+00 -1.3342E-01 -9.7760E-01
  1.6000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  2.8943E-01  1.9987E-01  8.9564E-02  6.5627E-01
  1.6000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  8.3811E-01  8.6294E-01 -2.4827E-02 -1.8192E-01
  1.6000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  2.9212E+00  2.9803E+00 -5.9081E-02 -4.3291E-01
  1.6000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  2.4877E-01  3.1723E-01 -6.8454E-02 -5.0159E-01
  1.6000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.1572E+00  1.4492E+00 -2.9204E-01 -2.1399E+00
  1.6000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.6163E+00  1.5934E+00  2.2888E-02  1.6771E-01
  1.6000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  2.2331E-01  2.9899E-01 -7.5678E-02 -5.5452E-01
  1.6000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.1057E+00  1.4939E+00 -3.8820E-01 -2.8445E+00
  1.6000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  9.3682E-01  8.5193E-01  8.4886E-02  6.2199E-01
  1.6000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.5498E-01  2.1262E-01 -5.7645E-02 -4.2239E-01
  1.6000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  7.7916E-01  1.1556E+00 -3.7641E-01 -2.7581E+00
  1.6000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  5.7028E-01  4.5549E-01  1.1479E-01  8.4110E-01
  1.6000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.5388E-01  1.3520E-01  1.8683E-02  1.3690E-01
  1.6000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  7.7562E-01  7.9490E-01 -1.9279E-02 -1.4126E-01
  1.6000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  3.3792E-01  1.3021E-01  2.0771E-01  1.5220E+00
  1.6000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  9.5018E-02  4.6921E-02  4.8098E-02  3.5243E-01
  1.6000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  4.6384E-01  3.1780E-01  1.4604E-01  1.0701E+00
  1.6000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.0767E-01  1.9900E-02  8.7766E-02  6.4310E-01
  1.6000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  3.3552E-02  8.1497E-03  2.5402E-02  1.8613E-01
  1.6000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.9386E-01  6.5823E-02  1.2804E-01  9.3819E-01
  1.6000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  4.3657E-02  3.0414E-03  4.0616E-02  2.9761E-01
  1.6000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.9833E-02  1.3120E-03  1.8522E-02  1.3571E-01
  1.6000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.0360E-01  1.2168E-02  9.1434E-02  6.6997E-01
  1.6000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.9072E-02  7.1044E-05  1.9001E-02  1.3922E-01
  1.6000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  9.6593E-03  3.1639E-05  9.6277E-03  7.0546E-02
  1.6000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  4.6618E-02  3.5505E-04  4.6263E-02  3.3899E-01
  1.6000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.4771E-02  1.6595E-06  1.4769E-02  1.0822E-01
  1.6000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  6.2821E-03  7.4363E-07  6.2813E-03  4.6026E-02
  1.6000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.6070E-02  9.3507E-06  1.6060E-02  1.1768E-01
  1.7000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.7000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  4.5478E+00  4.3392E+00  2.0861E-01  1.5285E+00
  1.7000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  3.9063E-01  1.9987E-01  1.9076E-01  1.3978E+00
  1.7000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.2048E+00  8.6294E-01  3.4187E-01  2.5050E+00
  1.7000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  3.1255E+00  2.9803E+00  1.4521E-01  1.0640E+00
  1.7000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  2.9385E-01  3.1723E-01 -2.3372E-02 -1.7125E-01
  1.7000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.5121E+00  1.4492E+00  6.2936E-02  4.6115E-01
  1.7000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  2.0996E+00  1.5934E+00  5.0613E-01  3.7086E+00
  1.7000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  3.1643E-01  2.9899E-01  1.7444E-02  1.2782E-01
  1.7000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.5447E+00  1.4939E+00  5.0745E-02  3.7183E-01
  1.7000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  9.9983E-01  8.5193E-01  1.4789E-01  1.0837E+00
  1.7000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.6238E-01  2.1262E-01 -5.0238E-02 -3.6811E-01
  1.7000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.0184E+00  1.1556E+00 -1.3716E-01 -1.0050E+00
  1.7000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  6.5338E-01  4.5549E-01  1.9789E-01  1.4500E+00
  1.7000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  2.0397E-01  1.3520E-01  6.8773E-02  5.0393E-01
  1.7000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  9.9637E-01  7.9490E-01  2.0146E-01  1.4762E+00
  1.7000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  3.4256E-01  1.3021E-01  2.1236E-01  1.5560E+00
  1.7000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.2828E-01  4.6921E-02  8.1360E-02  5.9616E-01
  1.7000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  6.2960E-01  3.1780E-01  3.1180E-01  2.2847E+00
  1.7000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.3841E-01  1.9900E-02  1.1851E-01  8.6839E-01
  1.7000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  5.0818E-02  8.1497E-03  4.2669E-02  3.1265E-01
  1.7000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  2.7534E-01  6.5823E-02  2.0952E-01  1.5352E+00
  1.7000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  6.8563E-02  3.0414E-03  6.5522E-02  4.8010E-01
  1.7000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  3.4471E-02  1.3120E-03  3.3159E-02  2.4297E-01
  1.7000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.4603E-01  1.2168E-02  1.3386E-01  9.8084E-01
  1.7000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  2.6426E-02  7.1044E-05  2.6355E-02  1.9311E-01
  1.7000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  2.1193E-02  3.1639E-05  2.1161E-02  1.5506E-01
  1.7000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  6.3956E-02  3.5505E-04  6.3601E-02  4.6603E-01
  1.7000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.1534E-02  1.6595E-06  1.1533E-02  8.4505E-02
  1.7000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  2.1529E-02  7.4363E-07  2.1529E-02  1.5775E-01
  1.7000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  3.0168E-02  9.3507E-06  3.0159E-02  2.2098E-01
  1.8000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.8000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  3.7243E+00  4.3392E+00 -6.1489E-01 -4.5055E+00
  1.8000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  4.5835E-01  1.9987E-01  2.5849E-01  1.8940E+00
  1.8000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.1602E+00  8.6294E-01  2.9726E-01  2.1782E+00
  1.8000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  2.2840E+00  2.9803E+00 -6.9629E-01 -5.1020E+00
  1.8000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  3.2417E-01  3.1723E-01  6.9491E-03  5.0918E-02
  1.8000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.1645E+00  1.4492E+00 -2.8466E-01 -2.0858E+00
  1.8000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.5043E+00  1.5934E+00 -8.9079E-02 -6.5271E-01
  1.8000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  2.8305E-01  2.9899E-01 -1.5938E-02 -1.1678E-01
  1.8000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.0611E+00  1.4939E+00 -4.3283E-01 -3.1715E+00
  1.8000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  7.5200E-01  8.5193E-01 -9.9932E-02 -7.3224E-01
  1.8000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.3542E-01  2.1262E-01 -7.7199E-02 -5.6567E-01
  1.8000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  8.0086E-01  1.1556E+00 -3.5471E-01 -2.5991E+00
  1.8000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  4.8728E-01  4.5549E-01  3.1785E-02  2.3290E-01
  1.8000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.7862E-01  1.3520E-01  4.3417E-02  3.1813E-01
  1.8000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  7.9364E-01  7.9490E-01 -1.2606E-03 -9.2366E-03
  1.8000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  3.1137E-01  1.3021E-01  1.8117E-01  1.3275E+00
  1.8000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.3963E-01  4.6921E-02  9.2705E-02  6.7928E-01
  1.8000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  6.1293E-01  3.1780E-01  2.9512E-01  2.1625E+00
  1.8000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.2314E-01  1.9900E-02  1.0324E-01  7.5648E-01
  1.8000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  5.2491E-02  8.1497E-03  4.4341E-02  3.2490E-01
  1.8000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  2.5152E-01  6.5823E-02  1.8570E-01  1.3607E+00
  1.8000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  6.1908E-02  3.0414E-03  5.8866E-02  4.3133E-01
  1.8000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  3.4343E-02  1.3120E-03  3.3031E-02  2.4203E-01
  1.8000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.2934E-01  1.2168E-02  1.1717E-01  8.5856E-01
  1.8000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  2.1030E-02  7.1044E-05  2.0959E-02  1.5358E-01
  1.8000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  2.4894E-02  3.1639E-05  2.4862E-02  1.8218E-01
  1.8000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  5.2757E-02  3.5505E-04  5.2402E-02  3.8397E-01
  1.8000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  7.5896E-03  1.6595E-06  7.5880E-03  5.5600E-02
  1.8000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  2.1924E-02  7.4363E-07  2.1923E-02  1.6064E-01
  1.8000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  2.6129E-02  9.3507E-06  2.6119E-02  1.9139E-01
  1.9000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  0.0000E+00  1.0889E-01  0.0000E+00  0.0000E+00
  1.9000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.0886E-02  7.4566E-03  3.4293E-03  2.5128E-02
  1.9000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.1988E-02  7.1441E-03  4.8440E-03  3.5494E-02
  1.9000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.1132E-02  1.2655E-02 -1.5227E-03 -1.1158E-02
  1.9000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  7.6523E-03  1.3663E-02 -6.0105E-03 -4.4041E-02
  1.9000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.6528E-02  1.1765E-02  4.7630E-03  3.4901E-02
  1.9000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  7.0033E-03  1.3574E-02 -6.5711E-03 -4.8149E-02
  1.9000E+01  1.7327E-02  1.7937E-01  1.4015E-01  2.8903E-01  1.2728E-02  9.5082E-03  3.2202E-03  2.3596E-02
